tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,0,381.50,AA,1.0000,381.50,AA,1.0000,381.50,,,202341087412478CAKJFK
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,3,281.98,AA,0.8889,254.65,AA,0.8889,254.65,,,202341087412953CAKLGA
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,11618,CLE,EWR,459,748,190.44,UA,0.9936,190.05,UA,0.9936,190.05,,,202341104211618CLEEWR
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12197,CLE,HPN,459,7,226.05,AA,0.5902,226.56,AA,0.5902,226.56,,,202341104212197CLEHPN
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12391,CLE,ISP,459,5,213.31,WN,1.0000,213.31,WN,1.0000,213.31,,,202341104212391CLEISP
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12478,CLE,JFK,459,252,176.46,DL,0.5240,188.22,AA,0.3997,164.99,,,202341104212478CLEJFK
Table1a,2023,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12953,CLE,LGA,459,566,197.32,DL,0.5782,212.94,AA,0.3990,174.65,,,202341104212953CLELGA
Table1a,2023,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,54,161.26,MX,0.7160,132.34,MX,0.7160,132.34,,,202341087414635CAKRSW
Table1a,2023,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",11042,14635,CLE,RSW,1025,680,161.70,F9,0.6705,106.97,F9,0.6705,106.97,,,202341104214635CLERSW
Table1a,2023,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",10874,12889,CAK,LAS,1846,87,171.62,MX,0.8914,147.82,MX,0.8914,147.82,,,202341087412889CAKLAS
Table1a,2023,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",11042,12889,CLE,LAS,1846,742,198.29,F9,0.4150,115.45,NK,0.1962,108.06,,,202341104212889CLELAS
Table1a,2023,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,6,398.08,UA,0.5893,442.92,AA,0.3571,330.51,,,202341087414771CAKSFO
Table1a,2023,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14831,CAK,SJC,2187,1,317.12,UA,1.0000,317.12,UA,1.0000,317.12,,,202341087414831CAKSJC
Table1a,2023,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,13796,CLE,OAK,2187,28,254.03,WN,0.8092,254.39,NK,0.1145,147.97,,,202341104213796CLEOAK
Table1a,2023,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,14771,CLE,SFO,2187,430,338.43,UA,0.8197,353.69,F9,0.0326,124.82,,,202341104214771CLESFO
Table1a,2023,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11042,14831,CLE,SJC,2187,34,327.32,WN,0.4712,281.54,WN,0.4712,281.54,,,202341104214831CLESJC
Table1a,2023,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,11697,CAK,FLL,1080,23,170.39,G4,0.6140,112.17,G4,0.6140,112.17,,,202341087411697CAKFLL
Table1a,2023,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,9,209.78,AA,0.9390,205.61,AA,0.9390,205.61,,,202341087413303CAKMIA
Table1a,2023,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",11042,11697,CLE,FLL,1080,676,174.54,UA,0.3733,269.17,NK,0.3182,92.56,,,202341104211697CLEFLL
Table1a,2023,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",11042,13303,CLE,MIA,1080,294,182.34,NK,0.4013,96.80,NK,0.4013,96.80,,,202341104213303CLEMIA
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,10800,CAK,BUR,2073,0,298.95,AA,0.5000,302.80,AA,0.5000,302.80,,,202341087410800CAKBUR
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,9,365.13,AA,0.5181,346.20,AA,0.5181,346.20,,,202341087412892CAKLAX
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,2,288.07,AA,0.8571,297.33,UA,0.1429,232.50,,,202341087413891CAKONT
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,4,486.31,UA,0.7429,501.27,AA,0.2286,451.25,,,202341087414908CAKSNA
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,18,316.78,WN,0.4596,309.75,NK,0.1677,142.27,,,202341104210800CLEBUR
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,779,260.48,UA,0.4847,343.12,NK,0.3184,126.19,,,202341104212892CLELAX
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,30,195.54,WN,0.9926,193.70,WN,0.9926,193.70,,,202341104212954CLELGB
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,13891,CLE,ONT,2073,51,316.93,WN,0.2985,281.38,F9,0.1791,135.70,,,202341104213891CLEONT
Table1a,2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,14908,CLE,SNA,2073,62,392.47,UA,0.4205,424.09,WN,0.1219,314.14,,,202341104214908CLESNA
Table1a,2023,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,24,91.86,G4,1.0000,91.86,G4,1.0000,91.86,,,202341087414112CAKPIE
Table1a,2023,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,86,127.98,MX,0.8076,95.34,MX,0.8076,95.34,,,202341087415304CAKTPA
Table1a,2023,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11042,15304,CLE,TPA,927,586,143.11,F9,0.6041,93.78,F9,0.6041,93.78,,,202341104215304CLETPA
Table1a,2023,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",10874,14679,CAK,SAN,2045,8,405.62,UA,0.5132,444.09,AA,0.4605,370.09,,,202341087414679CAKSAN
Table1a,2023,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",11042,14679,CLE,SAN,2045,221,302.94,UA,0.2671,381.67,F9,0.2189,112.31,,,202341104214679CLESAN
Table1a,2023,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",11042,14100,CLE,PHL,363,274,225.15,AA,0.8729,237.72,F9,0.0840,84.44,,,202341104214100CLEPHL
Table1a,2023,4,30693,30466,"Nashville, TN","Phoenix, AZ",10693,14107,BNA,PHX,1449,1045,245.24,WN,0.6408,248.54,WN,0.6408,248.54,,,202341069314107BNAPHX
Table1a,2023,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,10821,BNA,BWI,587,598,218.77,WN,0.9597,215.84,WN,0.9597,215.84,,,202341069310821BNABWI
Table1a,2023,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,11278,BNA,DCA,587,1023,175.27,WN,0.4938,156.45,WN,0.4938,156.45,,,202341069311278BNADCA
Table1a,2023,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,12264,BNA,IAD,587,337,188.75,UA,0.8942,194.67,G4,0.0639,82.44,,,202341069312264BNAIAD
Table1a,2023,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,11618,BNA,EWR,803,1001,200.71,UA,0.8258,212.83,NK,0.1513,123.89,,,202341069311618BNAEWR
Table1a,2023,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12197,BNA,HPN,803,19,221.72,AA,0.6491,211.35,AA,0.6491,211.35,,,202341069312197BNAHPN
Table1a,2023,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12391,BNA,ISP,803,34,220.18,WN,0.9968,220.20,WN,0.9968,220.20,,,202341069312391BNAISP
Table1a,2023,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12478,BNA,JFK,803,528,205.03,DL,0.3578,246.02,B6,0.3118,166.24,,,202341069312478BNAJFK
Table1a,2023,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",10693,12953,BNA,LGA,803,1652,199.75,WN,0.3689,186.90,B6,0.1448,170.46,,,202341069312953BNALGA
Table1a,2023,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,13796,BNA,OAK,1969,182,278.77,WN,0.9350,279.78,NK,0.0244,136.29,,,202341069313796BNAOAK
Table1a,2023,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,14771,BNA,SFO,1969,456,352.93,UA,0.6945,382.93,F9,0.0346,136.31,,,202341069314771BNASFO
Table1a,2023,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",10693,14831,BNA,SJC,1969,208,291.34,WN,0.7555,289.74,WN,0.7555,289.74,,,202341069314831BNASJC
Table1a,2023,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",10693,14112,BNA,PIE,612,61,85.97,G4,1.0000,85.97,G4,1.0000,85.97,,,202341069314112BNAPIE
Table1a,2023,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",10693,15304,BNA,TPA,612,856,203.16,WN,0.7439,189.71,WN,0.7439,189.71,,,202341069315304BNATPA
Table1a,2023,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,56,232.59,WN,0.9282,229.32,WN,0.9282,229.32,,,202341071311259BOIDAL
Table1a,2023,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,196,338.42,AA,0.6844,362.95,DL,0.1126,274.42,,,202341071311298BOIDFW
Table1a,2023,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,AZA,749,44,112.55,G4,1.0000,112.55,G4,1.0000,112.55,,,202341071310466BOIAZA
Table1a,2023,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,552,225.00,WN,0.4039,221.13,AS,0.2144,207.25,,,202341071314107BOIPHX
Table1a,2023,4,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,18,222.91,WN,0.9141,222.87,WN,0.9141,222.87,,,202341071313232BOIMDW
Table1a,2023,4,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,203,268.18,UA,0.4464,305.11,AS,0.3505,229.20,,,202341071313930BOIORD
Table1a,2023,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,216,170.66,WN,0.9663,168.62,WN,0.9663,168.62,,,202341071313796BOIOAK
Table1a,2023,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,285,198.42,UA,0.7102,205.45,AS,0.2711,179.01,,,202341071314771BOISFO
Table1a,2023,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,206,200.25,WN,0.7101,194.98,WN,0.7101,194.98,,,202341071314831BOISJC
Table1a,2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,280,163.51,AS,0.3377,191.84,XP,0.2977,117.91,,,202341071310800BOIBUR
Table1a,2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,368,233.85,AS,0.3924,234.40,WN,0.1228,196.29,,,202341071312892BOILAX
Table1a,2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,81,190.15,WN,0.8971,182.07,WN,0.8971,182.07,,,202341071312954BOILGB
Table1a,2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,104,236.53,WN,0.7000,219.34,WN,0.7000,219.34,,,202341071313891BOIONT
Table1a,2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,298,194.41,G4,0.4087,125.72,G4,0.4087,125.72,,,202341071314908BOISNA
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,93,209.72,WN,0.9485,202.94,WN,0.9485,202.94,,,202341072111259BOSDAL
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,1971,266.96,AA,0.5915,296.66,B6,0.1109,209.45,,,202341072111298BOSDFW
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11259,MHT,DAL,1562,25,263.29,WN,0.9957,263.16,WN,0.9957,263.16,,,202341329611259MHTDAL
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11298,MHT,DFW,1562,21,423.90,AA,0.9286,430.35,NK,0.0153,157.67,,,202341329611298MHTDFW
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11259,PVD,DAL,1562,60,235.07,WN,0.9530,234.72,WN,0.9530,234.72,,,202341430711259PVDDAL
Table1a,2023,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,79,323.70,AA,0.6878,329.21,DL,0.2334,276.71,,,202341430711298PVDDFW
Table1a,2023,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",10721,14122,BOS,PIT,496,724,224.78,B6,0.6061,221.01,B6,0.6061,221.01,,,202341072114122BOSPIT
Table1a,2023,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,21,233.44,WN,0.4895,201.26,WN,0.4895,201.26,,,202341329614122MHTPIT
Table1a,2023,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,103,167.65,MX,0.5444,131.01,MX,0.5444,131.01,,,202341430714122PVDPIT
Table1a,2023,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,2004,277.91,UA,0.5001,313.74,B6,0.1942,220.48,,,202341072111292BOSDEN
Table1a,2023,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",13296,11292,MHT,DEN,1754,48,309.14,WN,0.7891,285.20,WN,0.7891,285.20,,,202341329611292MHTDEN
Table1a,2023,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",14307,11292,PVD,DEN,1754,108,274.34,WN,0.4769,243.74,WN,0.4769,243.74,,,202341430711292PVDDEN
Table1a,2023,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",10721,14107,BOS,PHX,2300,1358,309.14,AA,0.5695,337.02,B6,0.1695,234.71,,,202341072114107BOSPHX
Table1a,2023,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",13296,14107,MHT,PHX,2300,47,331.88,WN,0.6972,305.00,WN,0.6972,305.00,,,202341329614107MHTPHX
Table1a,2023,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,87,343.85,AA,0.4262,370.42,WN,0.4125,282.11,,,202341430714107PVDPHX
Table1a,2023,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",10721,14747,BOS,SEA,2496,1314,314.21,AS,0.4743,308.35,B6,0.1573,298.46,,,202341072114747BOSSEA
Table1a,2023,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,6,362.62,UA,0.4286,432.75,WN,0.1964,247.91,,,202341329614747MHTSEA
Table1a,2023,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,42,387.37,AA,0.3782,378.09,WN,0.1347,268.55,,,202341430714747PVDSEA
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,4,241.03,AA,0.9487,242.32,UA,0.0513,217.00,,,202341072110874BOSCAK
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,656,200.22,B6,0.5364,172.12,B6,0.5364,172.12,,,202341072111042BOSCLE
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,10874,MHT,CAK,563,2,334.93,AA,1.0000,334.93,AA,1.0000,334.93,,,202341329610874MHTCAK
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,11042,MHT,CLE,563,16,248.32,WN,0.4362,233.28,WN,0.4362,233.28,,,202341329611042MHTCLE
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,10874,PVD,CAK,563,2,293.90,AA,0.9524,289.97,AA,0.9524,289.97,,,202341430710874PVDCAK
Table1a,2023,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,11042,PVD,CLE,563,32,244.09,WN,0.3571,187.34,WN,0.3571,187.34,,,202341430711042PVDCLE
Table1a,2023,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,1222,213.99,B6,0.3177,202.66,NK,0.1039,108.93,,,202341072110693BOSBNA
Table1a,2023,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",13296,10693,MHT,BNA,942,50,265.14,WN,0.7171,246.20,WN,0.7171,246.20,,,202341329610693MHTBNA
Table1a,2023,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,129,198.12,WN,0.4421,212.41,G4,0.2806,93.25,,,202341430710693PVDBNA
Table1a,2023,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,351,181.71,B6,0.9064,178.32,WN,0.0260,174.19,,,202341072110792BOSBUF
Table1a,2023,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",13296,10792,MHT,BUF,395,6,236.47,WN,0.5893,214.16,UA,0.1964,193.91,,,202341329610792MHTBUF
Table1a,2023,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",14307,10792,PVD,BUF,395,12,211.38,WN,0.6087,182.73,WN,0.6087,182.73,,,202341430710792PVDBUF
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1267,163.17,WN,0.6574,163.65,B6,0.2083,146.29,,,202341072110821BOSBWI
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,2959,187.84,B6,0.5121,171.16,B6,0.5121,171.16,,,202341072111278BOSDCA
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,12264,BOS,IAD,418,697,197.66,UA,0.9928,197.23,UA,0.9928,197.23,,,202341072112264BOSIAD
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,10821,MHT,BWI,418,244,203.56,WN,0.9960,203.39,WN,0.9960,203.39,,,202341329610821MHTBWI
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,11278,MHT,DCA,418,159,264.33,AA,0.9781,264.57,UA,0.0130,236.21,,,202341329611278MHTDCA
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,12264,MHT,IAD,418,4,245.69,UA,0.9444,242.73,UA,0.9444,242.73,,,202341329612264MHTIAD
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,10821,PVD,BWI,418,270,207.07,WN,0.9980,206.94,WN,0.9980,206.94,,,202341430710821PVDBWI
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,11278,PVD,DCA,418,474,207.22,AA,0.5450,243.18,WN,0.4447,162.04,,,202341430711278PVDDCA
Table1a,2023,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,12264,PVD,IAD,418,62,277.81,UA,0.9877,277.38,UA,0.9877,277.38,,,202341430712264PVDIAD
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,555,181.72,WN,0.9881,181.02,WN,0.9881,181.02,,,202341072113232BOSMDW
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,2824,228.07,UA,0.4025,243.10,B6,0.1172,176.85,,,202341072113930BOSORD
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,87,229.55,WN,1.0000,229.55,WN,1.0000,229.55,,,202341329613232MHTMDW
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,27,301.94,AA,0.7590,311.97,WN,0.1526,233.47,,,202341329613930MHTORD
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,161,207.49,WN,0.9899,206.95,WN,0.9899,206.95,,,202341430713232PVDMDW
Table1a,2023,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,154,294.00,AA,0.5869,307.86,UA,0.3160,279.05,,,202341430713930PVDORD
Table1a,2023,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,567,236.07,B6,0.5101,229.06,B6,0.5101,229.06,,,202341072110994BOSCHS
Table1a,2023,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,20,244.69,WN,0.6486,196.33,WN,0.6486,196.33,,,202341329610994MHTCHS
Table1a,2023,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,189,143.76,MX,0.7677,115.27,MX,0.7677,115.27,,,202341430710994PVDCHS
Table1a,2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1474,202.43,AA,0.4726,238.67,NK,0.1116,102.77,,,202341072111057BOSCLT
Table1a,2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,95,293.34,AA,0.8714,301.89,WN,0.1033,220.50,,,202341329611057MHTCLT
Table1a,2023,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,230,265.93,AA,0.9372,266.91,WN,0.0345,221.52,,,202341430711057PVDCLT
Table1a,2023,4,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,434,278.66,AA,0.4795,260.60,AA,0.4795,260.60,,,202341072111066BOSCMH
Table1a,2023,4,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",13296,11066,MHT,CMH,640,32,254.14,WN,0.5276,233.17,WN,0.5276,233.17,,,202341329611066MHTCMH
Table1a,2023,4,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,49,229.11,WN,0.4598,194.40,WN,0.4598,194.40,,,202341430711066PVDCMH
Table1a,2023,4,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,598,282.55,WN,0.5664,272.04,WN,0.5664,272.04,,,202341072115016BOSSTL
Table1a,2023,4,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",13296,15016,MHT,STL,1047,30,286.10,WN,0.7610,264.35,WN,0.7610,264.35,,,202341329615016MHTSTL
Table1a,2023,4,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",14307,15016,PVD,STL,1047,50,307.41,WN,0.5974,276.72,WN,0.5974,276.72,,,202341430715016PVDSTL
Table1a,2023,4,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",10721,13577,BOS,MYR,756,299,139.54,NK,0.7956,109.95,NK,0.7956,109.95,,,202341072113577BOSMYR
Table1a,2023,4,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",13296,13577,MHT,MYR,756,28,257.63,WN,0.7259,230.13,WN,0.7259,230.13,,,202341329613577MHTMYR
Table1a,2023,4,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,43,221.45,WN,0.5175,189.85,WN,0.5175,189.85,,,202341430713577PVDMYR
Table1a,2023,4,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,680,221.21,B6,0.5074,203.34,B6,0.5074,203.34,,,202341072112451BOSJAX
Table1a,2023,4,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",13296,12451,MHT,JAX,1028,31,246.30,WN,0.6285,218.65,WN,0.6285,218.65,,,202341329612451MHTJAX
Table1a,2023,4,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",14307,12451,PVD,JAX,1028,119,192.06,AA,0.3312,230.22,MX,0.2466,91.52,,,202341430712451PVDJAX
Table1a,2023,4,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,1211,214.57,DL,0.6205,239.15,B6,0.3490,171.33,,,202341072111433BOSDTW
Table1a,2023,4,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",13296,11433,MHT,DTW,632,15,257.97,WN,0.4348,231.94,WN,0.4348,231.94,,,202341329611433MHTDTW
Table1a,2023,4,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",14307,11433,PVD,DTW,632,94,285.28,DL,0.8514,288.72,WN,0.0703,215.08,,,202341430711433PVDDTW
Table1a,2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12191,BOS,HOU,1609,97,230.04,WN,0.8792,219.40,WN,0.8792,219.40,,,202341072112191BOSHOU
